main500_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
323	323	K000912223	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0324_K000912223.jpg	data_rds/02_raw_images/main500/main500_row0324_K000912223.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0324_K000912223.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0324_K000912223.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0324_K000912223.jpg	http://dx.doi.org/10.5281/zenodo.1486430	https://zenodo.org/record/1486430/files/K000912223.jpg	https://zenodo.org/record/1486430/files/K000912223.json	http://specimens.kew.org/herbarium/K000912223
324	324	E00327741	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0325_E00327741.jpg	data_rds/02_raw_images/main500/main500_row0325_E00327741.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0325_E00327741.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0325_E00327741.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0325_E00327741.jpg	http://dx.doi.org/10.5281/zenodo.1483940	https://zenodo.org/record/1483940/files/E00327741.jpg	https://zenodo.org/record/1483940/files/E00327741.json	http://data.rbge.org.uk/herb/E00327741
325	325	BM000951643	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0326_BM000951643.jpg	data_rds/02_raw_images/main500/main500_row0326_BM000951643.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0326_BM000951643.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0326_BM000951643.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0326_BM000951643.jpg	http://dx.doi.org/10.5281/zenodo.1480534	https://zenodo.org/record/1480534/files/BM000951643.jpg	https://zenodo.org/record/1480534/files/BM000951643.json	f58817fd-fe68-431b-b0e3-4985aa54c7b6
326	326	K000013094	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0327_K000013094.jpg	data_rds/02_raw_images/main500/main500_row0327_K000013094.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0327_K000013094.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0327_K000013094.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0327_K000013094.jpg	http://dx.doi.org/10.5281/zenodo.1485719	https://zenodo.org/record/1485719/files/K000013094.jpg	https://zenodo.org/record/1485719/files/K000013094.json	http://specimens.kew.org/herbarium/K000013094
327	327	L.1408236	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0328_L.1408236.jpg	data_rds/02_raw_images/main500/main500_row0328_L.1408236.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0328_L.1408236.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0328_L.1408236.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0328_L.1408236.jpg	http://dx.doi.org/10.5281/zenodo.1486828	https://zenodo.org/record/1486828/files/L.1408236.jpg	https://zenodo.org/record/1486828/files/L.1408236.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1408236
328	328	E00184113	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0329_E00184113.jpg	data_rds/02_raw_images/main500/main500_row0329_E00184113.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0329_E00184113.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0329_E00184113.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0329_E00184113.jpg	http://dx.doi.org/10.5281/zenodo.1483800	https://zenodo.org/record/1483800/files/E00184113.jpg	https://zenodo.org/record/1483800/files/E00184113.json	http://data.rbge.org.uk/herb/E00184113
329	329	P00713047	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0330_P00713047.jpg	data_rds/02_raw_images/main500/main500_row0330_P00713047.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0330_P00713047.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0330_P00713047.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0330_P00713047.jpg	http://dx.doi.org/10.5281/zenodo.1487204	https://zenodo.org/record/1487204/files/P00713047.jpg	https://zenodo.org/record/1487204/files/P00713047.json	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713047
330	330	L.1490251	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0331_L.1490251.jpg	data_rds/02_raw_images/main500/main500_row0331_L.1490251.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0331_L.1490251.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0331_L.1490251.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0331_L.1490251.jpg	http://dx.doi.org/10.5281/zenodo.1486836	https://zenodo.org/record/1486836/files/L.1490251.jpg	https://zenodo.org/record/1486836/files/L.1490251.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1490251
331	331	K000252298	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0332_K000252298.jpg	data_rds/02_raw_images/main500/main500_row0332_K000252298.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0332_K000252298.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0332_K000252298.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0332_K000252298.jpg	http://dx.doi.org/10.5281/zenodo.1485801	https://zenodo.org/record/1485801/files/K000252298.jpg	https://zenodo.org/record/1485801/files/K000252298.json	http://specimens.kew.org/herbarium/K000252298
332	332	E00433664	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0333_E00433664.jpg	data_rds/02_raw_images/main500/main500_row0333_E00433664.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0333_E00433664.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0333_E00433664.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0333_E00433664.jpg	http://dx.doi.org/10.5281/zenodo.1484080	https://zenodo.org/record/1484080/files/E00433664.jpg	https://zenodo.org/record/1484080/files/E00433664.json	http://data.rbge.org.uk/herb/E00433664
333	333	E00668974	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0334_E00668974.jpg	data_rds/02_raw_images/main500/main500_row0334_E00668974.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0334_E00668974.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0334_E00668974.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0334_E00668974.jpg	http://dx.doi.org/10.5281/zenodo.1484185	https://zenodo.org/record/1484185/files/E00668974.jpg	https://zenodo.org/record/1484185/files/E00668974.json	http://data.rbge.org.uk/herb/E00668974
334	334	BM000521755	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0335_BM000521755.jpg	data_rds/02_raw_images/main500/main500_row0335_BM000521755.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0335_BM000521755.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0335_BM000521755.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0335_BM000521755.jpg	http://dx.doi.org/10.5281/zenodo.1480270	https://zenodo.org/record/1480270/files/BM000521755.jpg	https://zenodo.org/record/1480270/files/BM000521755.json	6e604e5c-c148-4819-8fbc-93d4275541a8
335	335	K000914517	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0336_K000914517.jpg	data_rds/02_raw_images/main500/main500_row0336_K000914517.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0336_K000914517.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0336_K000914517.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0336_K000914517.jpg	http://dx.doi.org/10.5281/zenodo.1486485	https://zenodo.org/record/1486485/files/K000914517.jpg	https://zenodo.org/record/1486485/files/K000914517.json	http://specimens.kew.org/herbarium/K000914517
336	336	E00731318	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0337_E00731318.jpg	data_rds/02_raw_images/main500/main500_row0337_E00731318.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0337_E00731318.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0337_E00731318.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0337_E00731318.jpg	http://dx.doi.org/10.5281/zenodo.1484257	https://zenodo.org/record/1484257/files/E00731318.jpg	https://zenodo.org/record/1484257/files/E00731318.json	http://data.rbge.org.uk/herb/E00731318
337	337	BM000561307	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0338_BM000561307.jpg	data_rds/02_raw_images/main500/main500_row0338_BM000561307.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0338_BM000561307.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0338_BM000561307.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0338_BM000561307.jpg	http://dx.doi.org/10.5281/zenodo.1480288	https://zenodo.org/record/1480288/files/BM000561307.jpg	https://zenodo.org/record/1480288/files/BM000561307.json	f11b3b0f-6fcb-4a70-90c5-acacd5288e13
338	338	BM001067654	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0339_BM001067654.jpg	data_rds/02_raw_images/main500/main500_row0339_BM001067654.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0339_BM001067654.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0339_BM001067654.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0339_BM001067654.jpg	http://dx.doi.org/10.5281/zenodo.1480634	https://zenodo.org/record/1480634/files/BM001067654.jpg	https://zenodo.org/record/1480634/files/BM001067654.json	16192393-7985-4094-8fef-f6cd341f3895
339	339	K001049375	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0340_K001049375.jpg	data_rds/02_raw_images/main500/main500_row0340_K001049375.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0340_K001049375.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0340_K001049375.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0340_K001049375.jpg	http://dx.doi.org/10.5281/zenodo.1486600	https://zenodo.org/record/1486600/files/K001049375.jpg	https://zenodo.org/record/1486600/files/K001049375.json	http://specimens.kew.org/herbarium/K001049375
340	340	K000203580	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0341_K000203580.jpg	data_rds/02_raw_images/main500/main500_row0341_K000203580.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0341_K000203580.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0341_K000203580.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0341_K000203580.jpg	http://dx.doi.org/10.5281/zenodo.1485777	https://zenodo.org/record/1485777/files/K000203580.jpg	https://zenodo.org/record/1485777/files/K000203580.json	http://specimens.kew.org/herbarium/K000203580
341	341	E00390104	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0342_E00390104.jpg	data_rds/02_raw_images/main500/main500_row0342_E00390104.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0342_E00390104.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0342_E00390104.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0342_E00390104.jpg	http://dx.doi.org/10.5281/zenodo.1483997	https://zenodo.org/record/1483997/files/E00390104.jpg	https://zenodo.org/record/1483997/files/E00390104.json	http://data.rbge.org.uk/herb/E00390104
342	342	E00657373	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0343_E00657373.jpg	data_rds/02_raw_images/main500/main500_row0343_E00657373.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0343_E00657373.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0343_E00657373.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0343_E00657373.jpg	http://dx.doi.org/10.5281/zenodo.1484166	https://zenodo.org/record/1484166/files/E00657373.jpg	https://zenodo.org/record/1484166/files/E00657373.json	http://data.rbge.org.uk/herb/E00657373
343	343	E00065427	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0344_E00065427.jpg	data_rds/02_raw_images/main500/main500_row0344_E00065427.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0344_E00065427.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0344_E00065427.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0344_E00065427.jpg	http://dx.doi.org/10.5281/zenodo.1483651	https://zenodo.org/record/1483651/files/E00065427.jpg	https://zenodo.org/record/1483651/files/E00065427.json	http://data.rbge.org.uk/herb/E00065427
344	344	BR0000008719041	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0345_BR0000008719041.jpg	data_rds/02_raw_images/main500/main500_row0345_BR0000008719041.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0345_BR0000008719041.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0345_BR0000008719041.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0345_BR0000008719041.jpg	http://dx.doi.org/10.5281/zenodo.1480995	https://zenodo.org/record/1480995/files/BR0000008719041.jpg	https://zenodo.org/record/1480995/files/BR0000008719041.json	http://www.botanicalcollections.be/specimen/BR0000008719041
345	345	E00024667	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0346_E00024667.jpg	data_rds/02_raw_images/main500/main500_row0346_E00024667.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0346_E00024667.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0346_E00024667.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0346_E00024667.jpg	http://dx.doi.org/10.5281/zenodo.1483575	https://zenodo.org/record/1483575/files/E00024667.jpg	https://zenodo.org/record/1483575/files/E00024667.json	http://data.rbge.org.uk/herb/E00024667
346	346	E00639834	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0347_E00639834.jpg	data_rds/02_raw_images/main500/main500_row0347_E00639834.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0347_E00639834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0347_E00639834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0347_E00639834.jpg	http://dx.doi.org/10.5281/zenodo.1484152	https://zenodo.org/record/1484152/files/E00639834.jpg	https://zenodo.org/record/1484152/files/E00639834.json	http://data.rbge.org.uk/herb/E00639834
347	347	E00024823	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0348_E00024823.jpg	data_rds/02_raw_images/main500/main500_row0348_E00024823.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0348_E00024823.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0348_E00024823.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0348_E00024823.jpg	http://dx.doi.org/10.5281/zenodo.1483581	https://zenodo.org/record/1483581/files/E00024823.jpg	https://zenodo.org/record/1483581/files/E00024823.json	http://data.rbge.org.uk/herb/E00024823
348	348	BM001036771	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0349_BM001036771.jpg	data_rds/02_raw_images/main500/main500_row0349_BM001036771.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0349_BM001036771.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0349_BM001036771.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0349_BM001036771.jpg	http://dx.doi.org/10.5281/zenodo.1480574	https://zenodo.org/record/1480574/files/BM001036771.jpg	https://zenodo.org/record/1480574/files/BM001036771.json	254acf10-f765-4a4e-8d0f-75e485289b64
349	349	BM001036769	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0350_BM001036769.jpg	data_rds/02_raw_images/main500/main500_row0350_BM001036769.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0350_BM001036769.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0350_BM001036769.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0350_BM001036769.jpg	http://dx.doi.org/10.5281/zenodo.1480571	https://zenodo.org/record/1480571/files/BM001036769.jpg	https://zenodo.org/record/1480571/files/BM001036769.json	d0d7e41d-dea5-46c3-a19a-0b65401f99bd
350	350	BR0000005505173	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0351_BR0000005505173.jpg	data_rds/02_raw_images/main500/main500_row0351_BR0000005505173.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0351_BR0000005505173.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0351_BR0000005505173.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0351_BR0000005505173.jpg	http://dx.doi.org/10.5281/zenodo.1480814	https://zenodo.org/record/1480814/files/BR0000005505173.jpg	https://zenodo.org/record/1480814/files/BR0000005505173.json	http://www.botanicalcollections.be/specimen/BR0000005505173
351	351	L.2109497	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0352_L.2109497.jpg	data_rds/02_raw_images/main500/main500_row0352_L.2109497.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0352_L.2109497.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0352_L.2109497.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0352_L.2109497.jpg	http://dx.doi.org/10.5281/zenodo.1486886	https://zenodo.org/record/1486886/files/L.2109497.jpg	https://zenodo.org/record/1486886/files/L.2109497.json	http://data.biodiversitydata.nl/naturalis/specimen/L.2109497
